seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr2	53913871	53913931	chr2_53913871_53913931_-	-	CE	chr2_53910130_53913871_-	chr2_53913931_53919151_-	53910130	53919151	60	14.93	9.05	636.0	Adipose Tissue,Blood Vessel,Brain,Breast,Esophagus,Heart,Liver,Ovary,Pituitary,Skin,Stomach,Thyroid,Uterus	37	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A53910120%2D53919161
chr9	98836541	98836641	chr9_98836541_98836641_+	+	CE	chr9_98835366_98836541_+	chr9_98836641_98836972_+	98835366	98836972	100	27.89	20.11	527.0	Brain	36	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A98835356%2D98836982
chr1	156273564	156273648	chr1_156273564_156273648_-	-	CE	chr1_156273450_156273564_-	chr1_156273648_156274597_-	156273450	156274597	84	19.42	8.67	289.8	Testis	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A156273440%2D156274607
chr1	116027116	116027216	chr1_116027116_116027216_+	+	CE	chr1_116027022_116027116_+	chr1_116027216_116031366_+	116027022	116031366	100	14.17	7.6	483.0	Blood	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A116027012%2D116031376
chr22	37986143	37986312	chr22_37986143_37986312_+	+	3'AS	chr22_37967170_37986143_+	chr22_37986312_38041068_+	37967170	38041068	11	14.4	7.0	702.0	Brain	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A37967160%2D38041078
chr11	65713323	65713503	chr11_65713323_65713503_+	+	3'AS	chr11_65713058_65713323_+	chr11_65713503_65713593_+	65713058	65713593	25	7.6	6.0	683.0	Blood Vessel	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A65713048%2D65713603
chr12	6678663	6678801	chr12_6678663_6678801_-	-	3'AS	chr12_6678460_6678663_-	chr12_6678801_6678946_-	6678460	6678946	91	20.37	6.0	733.0	Thyroid	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A6678450%2D6678956
chr12	49642930	49643020	chr12_49642930_49643020_+	+	5'AS	chr12_49642675_49642930_+	chr12_49643020_49643223_+	49642675	49643223	4	8.05	7.0	416.8	Brain,Skin,Testis	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A49642665%2D49643233
chr14	74552892	74553076	chr14_74552892_74553076_-	-	3'AS	chr14_74552393_74552892_-	chr14_74553076_74555503_-	74552393	74555503	14	14.68	7.83	549.0	Adipose Tissue,Blood Vessel,Thyroid	23	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A74552383%2D74555513
chr7	142953808	142953976	chr7_142953808_142953976_-	-	3'AS	chr7_142952638_142953808_-	chr7_142953976_142954184_-	142952638	142954184	20	116.43	54.31	482.9	Blood,Brain,Testis,Vagina	225	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A142952628%2D142954194
chr17	40188834	40188978	chr17_40188834_40188978_+	+	3'AS	chr17_40184678_40188834_+	chr17_40188978_40189208_+	40184678	40189208	32	14.0	7.5	533.0	Prostate,Stomach	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A40184668%2D40189218
chr6	53092734	53092844	chr6_53092734_53092844_+	+	5'AS	chr6_53092547_53092734_+	chr6_53092844_53093466_+	53092547	53093466	20	8.1	6.0	569.0	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A53092537%2D53093476
chr8	23289866	23290506	chr8_23289866_23290506_+	+	5'AS	chr8_23289153_23289866_+	chr8_23290506_23291361_+	23289153	23291361	37	7.27	8.2	435.0	Blood Vessel,Brain,Ovary,Thyroid	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A23289143%2D23291371
chr12	121517000	121517031	chr12_121517000_121517031_-	-	CE	chr12_121516863_121517000_-	chr12_121517031_121520985_-	121516863	121520985	31	12.06	7.0	242.29	Liver,Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A121516853%2D121520995
chr12	80640575	80640619	chr12_80640575_80640619_+	+	CE	chr12_80635073_80640575_+	chr12_80640619_80648897_+	80635073	80648897	44	17.76	10.0	566.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A80635063%2D80648907
chr15	51906430	51906516	chr15_51906430_51906516_+	+	CE	chr15_51902036_51906430_+	chr15_51906516_51908776_+	51902036	51908776	86	16.43	9.91	196.6	Testis	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A51902026%2D51908786
chr2	224556295	224556444	chr2_224556295_224556444_-	-	3'AS	chr2_224535641_224556295_-	chr2_224556444_224557659_-	224535641	224557659	24	17.78	14.0	688.0	""	17	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A224535631%2D224557669
chr15	43799355	43800784	chr15_43799355_43800784_+	+	3'AS	chr15_43799107_43799355_+	chr15_43800784_43801132_+	43799107	43801132	3	28.8	17.0	509.0	Brain,Colon,Skin,Stomach,Testis	28	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A43799097%2D43801142
chr7	151226305	151226531	chr7_151226305_151226531_-	-	3'AS	chr7_151224988_151226305_-	chr7_151226531_151227163_-	151224988	151227163	31	6.91	7.0	595.0	Blood Vessel	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A151224978%2D151227173
chr12	94303167	94303371	chr12_94303167_94303371_+	+	CE	chr12_94301057_94303167_+	chr12_94303371_94303756_+	94301057	94303756	204	29.0	8.0	375.63	Blood	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A94301047%2D94303766
chrX	151960115	151960172	chrX_151960115_151960172_-	-	CE	chrX_151959976_151960115_-	chrX_151960172_151961283_-	151959976	151961283	57	37.33	8.0	225.94	Breast	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A151959966%2D151961293
chr16	46824380	46824482	chr16_46824380_46824482_-	-	5'AS	chr16_46809785_46824380_-	chr16_46824482_46831084_-	46809785	46831084	6	7.94	8.0	528.0	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A46809775%2D46831094
chr12	1266234	1266287	chr12_1266234_1266287_+	+	CE	chr12_1263165_1266234_+	chr12_1266287_1289852_+	1263165	1289852	53	12.26	9.0	382.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A1263155%2D1289862
chr10	100158984	100159055	chr10_100158984_100159055_-	-	CE	chr10_100156234_100158984_-	chr10_100159055_100164004_-	100156234	100164004	71	14.57	9.0	549.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A100156224%2D100164014
chr20	37386411	37386477	chr20_37386411_37386477_+	+	3'AS	chr20_37386174_37386411_+	chr20_37386477_37387431_+	37386174	37387431	49	19.96	9.0	497.0	Adrenal Gland	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A37386164%2D37387441
chr17	79104005	79104126	chr17_79104005_79104126_-	-	5'AS	chr17_79103254_79104005_-	chr17_79104126_79106651_-	79103254	79106651	68	42.06	13.67	623.0	Brain	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A79103244%2D79106661
chr1	115060464	115060557	chr1_115060464_115060557_-	-	3'AS	chr1_115058981_115060464_-	chr1_115060557_115062135_-	115058981	115062135	19	19.71	12.0	527.0	Blood Vessel	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A115058971%2D115062145
chr1	206368408	206368450	chr1_206368408_206368450_+	+	CE	chr1_206343008_206368408_+	chr1_206368450_206384014_+	206343008	206384014	42	14.7	21.25	367.13	Skin	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A206342998%2D206384024
chr17	4718261	4718352	chr17_4718261_4718352_+	+	5'AS	chr17_4718023_4718261_+	chr17_4718352_4718612_+	4718023	4718612	7	326.79	76.0	342.67	Blood	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A4718013%2D4718622
chr1	108695702	108695780	chr1_108695702_108695780_+	+	5'AS	chr1_108692867_108695702_+	chr1_108695780_108696043_+	108692867	108696043	10	18.47	17.24	546.0	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	3539	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A108692857%2D108696053
chr7	76283524	76283621	chr7_76283524_76283621_+	+	5'AS	chr7_76283101_76283524_+	chr7_76283621_76285615_+	76283101	76285615	19	13.8	12.52	510.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Liver,Lung,Nerve,Ovary,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	1136	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A76283091%2D76285625
chr12	62392256	62392387	chr12_62392256_62392387_+	+	3'AS	chr12_62391886_62392256_+	chr12_62392387_62393053_+	62391886	62393053	16	12.07	9.41	615.0	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	204	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A62391876%2D62393063
chr1	100268137	100268295	chr1_100268137_100268295_+	+	3'AS	chr1_100266624_100268137_+	chr1_100268295_100270557_+	100266624	100270557	15	13.15	9.44	602.0	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	1261	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A100266614%2D100270567
chr6	31744190	31744303	chr6_31744190_31744303_+	+	5'AS	chr6_31744025_31744190_+	chr6_31744303_31744546_+	31744025	31744546	4	16.16	16.08	530.0	Adipose Tissue,Blood,Brain,Breast,Colon,Esophagus,Lung,Muscle,Nerve,Ovary,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	206	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A31744015%2D31744556
chr20	38520240	38520275	chr20_38520240_38520275_+	+	CE	chr20_38518000_38520240_+	chr20_38520275_38521497_+	38518000	38521497	35	16.37	10.52	830.0	Brain,Muscle	149	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A38517990%2D38521507
chr11	133929659	133929782	chr11_133929659_133929782_-	-	5'AS	chr11_133927091_133929659_-	chr11_133929782_133930984_-	133927091	133930984	12	9.73	8.47	581.0	Blood Vessel,Brain,Colon,Esophagus,Heart,Stomach,Thyroid,Uterus,Vagina	111	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A133927081%2D133930994
chr1	184710394	184710550	chr1_184710394_184710550_-	-	3'AS	chr1_184708344_184710394_-	chr1_184710550_184711723_-	184708344	184711723	3	8.91	11.45	619.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Colon,Esophagus,Heart,Lung,Muscle,Nerve,Pancreas,Pituitary,Prostate,Stomach	129	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A184708334%2D184711733
chr7	32573110	32573418	chr7_32573110_32573418_+	+	3'AS	chr7_32570154_32573110_+	chr7_32573418_32575955_+	32570154	32575955	89	9.05	7.61	621.0	Adipose Tissue,Blood,Breast,Esophagus,Lung,Nerve,Pituitary,Prostate,Skin,Vagina	18	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A32570144%2D32575965
chr1	52357001	52357146	chr1_52357001_52357146_-	-	3'AS	chr1_52356442_52357001_-	chr1_52357146_52357526_-	52356442	52357526	20	11.23	7.1	550.0	Adipose Tissue,Blood,Blood Vessel,Brain,Breast,Esophagus,Lung,Muscle,Ovary,Pancreas,Pituitary,Prostate,Skin,Testis,Thyroid,Uterus	30	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A52356432%2D52357536
chr11	12349835	12349937	chr11_12349835_12349937_+	+	3'AS	chr11_12327266_12349835_+	chr11_12349937_12354784_+	12327266	12354784	3	17.47	16.28	600.0	Blood,Blood Vessel,Brain,Colon,Lung,Skin,Testis,Thyroid	405	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A12327256%2D12354794
chr6	10410278	10410335	chr6_10410278_10410335_-	-	5'AS	chr6_10410138_10410278_-	chr6_10410335_10414941_-	10410138	10414941	4	11.51	9.69	712.0	Esophagus,Skin	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A10410128%2D10414951
chr17	7325195	7325473	chr17_7325195_7325473_-	-	5'AS	chr17_7324980_7325195_-	chr17_7325473_7325641_-	7324980	7325641	14	10.74	7.26	600.0	Adipose Tissue,Blood Vessel,Brain,Kidney,Ovary,Prostate,Skin,Testis,Thyroid,Uterus	19	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A7324970%2D7325651
chr9	41145281	41145342	chr9_41145281_41145342_-	-	3'AS	chr9_41133742_41145281_-	chr9_41145342_41156383_-	41133742	41156383	10	9.24	9.14	433.0	Brain,Testis	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A41133732%2D41156393
chr1	1634202	1634332	chr1_1634202_1634332_+	+	5'AS	chr1_1634099_1634202_+	chr1_1634332_1634451_+	1634099	1634451	4	20.52	11.02	419.0	Adipose Tissue,Blood,Blood Vessel,Breast,Esophagus,Heart,Kidney,Liver,Lung,Ovary,Pituitary,Prostate,Skin,Testis,Uterus,Vagina	53	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A1634089%2D1634461
chr9	136992640	136992704	chr9_136992640_136992704_+	+	5'AS	chr9_136992562_136992640_+	chr9_136992704_136993053_+	136992562	136993053	4	25.96	33.64	392.0	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	1094	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A136992552%2D136993063
chr1	237655821	237656051	chr1_237655821_237656051_+	+	5'AS	chr1_237654414_237655821_+	chr1_237656051_237657944_+	237654414	237657944	67	13.02	10.86	680.0	Blood Vessel,Brain,Esophagus,Heart,Thyroid	49	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A237654404%2D237657954
chr6	43489899	43490028	chr6_43489899_43490028_+	+	CE	chr6_43489803_43489899_+	chr6_43490028_43497881_+	43489803	43497881	129	25.17	12.26	487.75	Adipose Tissue,Brain,Nerve,Thyroid	57	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A43489793%2D43497891
chr2	70225465	70225568	chr2_70225465_70225568_-	-	CE	chr2_70224629_70225465_-	chr2_70225568_70227735_-	70224629	70227735	103	10.65	7.5	736.0	Adipose Tissue,Colon	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A70224619%2D70227745
chr10	93057903	93057917	chr10_93057903_93057917_+	+	CE	chr10_93057036_93057903_+	chr10_93057917_93058223_+	93057036	93058223	14	14.47	8.83	385.0	Muscle	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A93057026%2D93058233
chr8	66128299	66128476	chr8_66128299_66128476_+	+	3'AS	chr8_66127436_66128299_+	chr8_66128476_66134990_+	66127436	66134990	5	39.6	21.0	596.0	Heart	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A66127426%2D66135000
chr1	204445956	204446005	chr1_204445956_204446005_-	-	3'AS	chr1_204444424_204445956_-	chr1_204446005_204446087_-	204444424	204446087	3	11.34	9.17	595.0	Heart,Lung,Skin,Uterus	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A204444414%2D204446097
chr2	182063731	182063802	chr2_182063731_182063802_+	+	5'AS	chr2_182061479_182063731_+	chr2_182063802_182117207_+	182061479	182117207	11	15.97	7.67	455.32	Testis	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A182061469%2D182117217
chr11	65884570	65884688	chr11_65884570_65884688_-	-	3'AS	chr11_65884489_65884570_-	chr11_65884688_65884935_-	65884489	65884935	32	19.03	9.09	500.0	Brain,Esophagus,Nerve,Prostate,Thyroid	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A65884479%2D65884945
chr14	31304895	31305177	chr14_31304895_31305177_-	-	5'AS	chr14_31302519_31304895_-	chr14_31305177_31306732_-	31302519	31306732	10	6.45	6.0	433.0	Lung	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A31302509%2D31306742
chr10	68039399	68039488	chr10_68039399_68039488_-	-	5'AS	chr10_68038169_68039399_-	chr10_68039488_68044404_-	68038169	68044404	18	10.29	7.0	533.0	Testis	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A68038159%2D68044414
chr11	73394226	73394317	chr11_73394226_73394317_+	+	3'AS	chr11_73393917_73394226_+	chr11_73394317_73394477_+	73393917	73394477	10	20.6	10.0	490.0	Blood,Lung	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A73393907%2D73394487
chr11	111988939	111989055	chr11_111988939_111989055_+	+	3'AS	chr11_111986924_111988939_+	chr11_111989055_111992415_+	111986924	111992415	66	6.17	7.0	579.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A111986914%2D111992425
chr14	74809910	74810019	chr14_74809910_74810019_+	+	5'AS	chr14_74809797_74809910_+	chr14_74810019_74810225_+	74809797	74810225	17	5.7	7.0	541.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A74809787%2D74810235
chr10	97452810	97452923	chr10_97452810_97452923_+	+	3'AS	chr10_97452503_97452810_+	chr10_97452923_97453530_+	97452503	97453530	85	11.34	8.5	562.0	Blood Vessel,Kidney	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A97452493%2D97453540
chr20	21345834	21345887	chr20_21345834_21345887_+	+	CE	chr20_21344208_21345834_+	chr20_21345887_21346415_+	21344208	21346415	53	17.33	8.0	190.13	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A21344198%2D21346425
chr19	45817959	45818223	chr19_45817959_45818223_-	-	3'AS	chr19_45816974_45817959_-	chr19_45818223_45821384_-	45816974	45821384	77	13.23	9.0	331.41	Blood	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A45816964%2D45821394
chr6	42658635	42658824	chr6_42658635_42658824_+	+	3'AS	chr6_42658320_42658635_+	chr6_42658824_42659656_+	42658320	42659656	11	11.45	9.0	561.0	Blood	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A42658310%2D42659666
chr1	217771819	217771903	chr1_217771819_217771903_+	+	CE	chr1_217742098_217771819_+	chr1_217771903_217774334_+	217742098	217774334	84	22.82	15.14	517.28	Testis	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A217742088%2D217774344
chr1	229606119	229606193	chr1_229606119_229606193_-	-	CE	chr1_229602919_229606119_-	chr1_229606193_229610106_-	229602919	229610106	74	20.6	11.75	385.0	Muscle	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A229602909%2D229610116
chr3	136341441	136341564	chr3_136341441_136341564_-	-	3'AS	chr3_136340605_136341441_-	chr3_136341564_136343832_-	136340605	136343832	13	9.47	19.0	575.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A136340595%2D136343842
chr1	21728566	21728719	chr1_21728566_21728719_-	-	5'AS	chr1_21724095_21728566_-	chr1_21728719_21729704_-	21724095	21729704	4	13.52	7.22	622.0	Adipose Tissue,Blood Vessel,Brain,Heart,Lung,Nerve,Ovary,Pancreas,Prostate,Skin,Stomach,Thyroid	37	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A21724085%2D21729714
chrX	54951905	54952151	chrX_54951905_54952151_-	-	3'AS	chrX_54949221_54951905_-	chrX_54952151_54956153_-	54949221	54956153	39	18.04	5.33	370.76	Liver	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A54949211%2D54956163
chr3	168029220	168029302	chr3_168029220_168029302_-	-	5'AS	chr3_168027837_168029220_-	chr3_168029302_168029780_-	168027837	168029780	3	11.35	17.07	403.0	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	1666	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A168027827%2D168029790
chr11	64903590	64903676	chr11_64903590_64903676_-	-	3'AS	chr11_64903364_64903590_-	chr11_64903676_64905563_-	64903364	64905563	16	32.01	9.98	512.0	Adipose Tissue,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Skin,Stomach,Thyroid,Uterus	117	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A64903354%2D64905573
chr4	121854704	121854823	chr4_121854704_121854823_-	-	3'AS	chr4_121853086_121854704_-	chr4_121854823_121855489_-	121853086	121855489	3	10.65	7.8	514.0	Blood Vessel,Brain,Nerve,Stomach,Testis	20	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A121853076%2D121855499
chr7	139407174	139407358	chr7_139407174_139407358_+	+	5'AS	chr7_139405787_139407174_+	chr7_139407358_139409563_+	139405787	139409563	8	7.49	4.0	614.0	Heart	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A139405777%2D139409573
chr17	5019849	5019871	chr17_5019849_5019871_+	+	CE	chr17_5014837_5019849_+	chr17_5019871_5019996_+	5014837	5019996	22	47.14	37.38	512.0	Brain,Pituitary,Skin	195	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A5014827%2D5020006
chr20	21339020	21339088	chr20_21339020_21339088_+	+	3'AS	chr20_21334185_21339020_+	chr20_21339088_21340721_+	21334185	21340721	24	11.54	8.15	579.0	Adipose Tissue,Blood Vessel,Brain,Heart,Lung,Muscle,Nerve,Ovary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	55	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A21334175%2D21340731
chr16	67297503	67297680	chr16_67297503_67297680_-	-	3'AS	chr16_67296259_67297503_-	chr16_67297680_67299363_-	67296259	67299363	17	20.97	6.0	408.75	Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A67296249%2D67299373
chr14	69992384	69992473	chr14_69992384_69992473_+	+	3'AS	chr14_69977965_69992384_+	chr14_69992473_69994400_+	69977965	69994400	33	11.71	10.76	526.91	Adipose Tissue,Blood Vessel,Brain,Breast,Heart,Liver,Muscle,Nerve,Pancreas,Prostate,Testis,Vagina	78	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A69977955%2D69994410
chr6	35293751	35293928	chr6_35293751_35293928_+	+	5'AS	chr6_35293044_35293751_+	chr6_35293928_35294456_+	35293044	35294456	13	14.07	7.84	465.0	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Esophagus,Liver,Lung,Nerve,Ovary,Pituitary,Prostate,Skin,Testis,Thyroid,Uterus	58	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A35293034%2D35294466
chr16	76489640	76489883	chr16_76489640_76489883_+	+	3'AS	chr16_76479538_76489640_+	chr16_76489883_76494910_+	76479538	76494910	46	12.75	9.68	592.0	Brain,Skin	101	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A76479528%2D76494920
chr22	19139855	19140027	chr22_19139855_19140027_-	-	3'AS	chr22_19139729_19139855_-	chr22_19140027_19142538_-	19139729	19142538	3	8.68	7.57	514.0	Blood,Brain,Breast,Lung,Pancreas,Skin	14	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A19139719%2D19142548
chr17	51220324	51220463	chr17_51220324_51220463_-	-	5'AS	chr17_51219044_51220324_-	chr17_51220463_51225008_-	51219044	51225008	6	7.9	8.61	583.0	Esophagus,Skin,Testis	28	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A51219034%2D51225018
chrX	65524056	65524691	chrX_65524056_65524691_-	-	3'AS	chrX_65523707_65524056_-	chrX_65524691_65524965_-	65523707	65524965	77	14.67	9.5	618.0	Lung	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A65523697%2D65524975
chr20	39010260	39010404	chr20_39010260_39010404_+	+	3'AS	chr20_39006356_39010260_+	chr20_39010404_39014880_+	39006356	39014880	20	11.16	12.72	417.0	Blood Vessel,Breast,Colon,Esophagus,Heart,Lung,Prostate,Stomach,Thyroid,Uterus,Vagina	156	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A39006346%2D39014890
chr3	54879350	54879537	chr3_54879350_54879537_+	+	5'AS	chr3_54879089_54879350_+	chr3_54879537_54880796_+	54879089	54880796	126	6.86	6.69	741.0	Brain,Muscle,Pituitary	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A54879079%2D54880806
