seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr19	13116136	13116340	chr19_13116136_13116340_-	-	5'AS	chr19_13116052_13116136_-	chr19_13116340_13116653_-	13116052	13116653	10	12.72	6.0	346.67	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A13116042%2D13116663
chr1	212345790	212345933	chr1_212345790_212345933_+	+	3'AS	chr1_212342280_212345790_+	chr1_212345933_212347347_+	212342280	212347347	13	22.14	18.61	510.92	""	44	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A212342270%2D212347357
chr4	23831475	23831751	chr4_23831475_23831751_-	-	5'AS	chr4_23829585_23831475_-	chr4_23831751_23884752_-	23829585	23884752	82	41.01	6.0	690.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A23829575%2D23884762
chr7	45104538	45104746	chr7_45104538_45104746_-	-	3'AS	chr7_45104256_45104538_-	chr7_45104746_45105441_-	45104256	45105441	37	12.42	9.71	226.19	""	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A45104246%2D45105451
chr10	73541369	73541521	chr10_73541369_73541521_-	-	5'AS	chr10_73539593_73541369_-	chr10_73541521_73541633_-	73539593	73541633	6	12.52	8.25	487.06	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A73539583%2D73541643
chr12	8919756	8919873	chr12_8919756_8919873_+	+	5'AS	chr12_8917791_8919756_+	chr12_8919873_8920985_+	8917791	8920985	7	11.21	7.0	557.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A8917781%2D8920995
chr20	10621272	10621414	chr20_10621272_10621414_+	+	3'AS	chr20_10601819_10621272_+	chr20_10621414_10622659_+	10601819	10622659	42	14.9	9.0	433.75	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A10601809%2D10622669
chr15	29093075	29093226	chr15_29093075_29093226_+	+	5'AS	chr15_29076091_29093075_+	chr15_29093226_29098490_+	29076091	29098490	6	10.9	11.29	284.29	""	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A29076081%2D29098500
chr19	19302265	19302446	chr19_19302265_19302446_-	-	3'AS	chr19_19297344_19302265_-	chr19_19302446_19303348_-	19297344	19303348	58	14.72	15.36	609.62	""	14	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A19297334%2D19303358
chr12	92871409	92871534	chr12_92871409_92871534_-	-	CE	chr12_92864987_92871409_-	chr12_92871534_92891629_-	92864987	92891629	125	22.22	18.95	603.37	""	21	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A92864977%2D92891639
chr1	100992637	100992754	chr1_100992637_100992754_-	-	3'AS	chr1_100990631_100992637_-	chr1_100992754_100995110_-	100990631	100995110	14	30.71	32.72	256.8	""	32	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A100990621%2D100995120
chr11	64903590	64903676	chr11_64903590_64903676_-	-	3'AS	chr11_64903364_64903590_-	chr11_64903676_64905563_-	64903364	64905563	16	11.69	10.87	310.59	""	15	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A64903354%2D64905573
chr6	117403134	117403277	chr6_117403134_117403277_-	-	5'AS	chr6_117397116_117403134_-	chr6_117403277_117404280_-	117397116	117404280	5	17.54	8.0	284.06	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A117397106%2D117404290
chr2	158624885	158625427	chr2_158624885_158625427_+	+	3'AS	chr2_158621421_158624885_+	chr2_158625427_158631753_+	158621421	158631753	70	6.74	8.0	703.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A158621411%2D158631763
chr2	140370710	140370863	chr2_140370710_140370863_-	-	3'AS	chr2_140364783_140370710_-	chr2_140370863_140371179_-	140364783	140371179	21	85.14	75.5	382.97	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A140364773%2D140371189
chr11	18089326	18089510	chr11_18089326_18089510_-	-	5'AS	chr11_18087225_18089326_-	chr11_18089510_18090175_-	18087225	18090175	4	8.98	9.0	533.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A18087215%2D18090185
chr12	6676787	6676851	chr12_6676787_6676851_-	-	CE	chr12_6673440_6676787_-	chr12_6676851_6678127_-	6673440	6678127	64	29.54	15.75	367.47	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A6673430%2D6678137
chr8	13006202	13006385	chr8_13006202_13006385_+	+	5'AS	chr8_12991031_13006202_+	chr8_13006385_13012684_+	12991031	13012684	29	11.72	16.67	484.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A12991021%2D13012694
chr11	6403647	6403837	chr11_6403647_6403837_-	-	3'AS	chr11_6403544_6403647_-	chr11_6403837_6410627_-	6403544	6410627	15	9.52	11.0	201.46	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A6403534%2D6410637
chrX	47185716	47185795	chrX_47185716_47185795_+	+	5'AS	chrX_47185630_47185716_+	chrX_47185795_47186065_+	47185630	47186065	5	46.23	33.0	334.81	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A47185620%2D47186075
chr14	21263620	21263829	chr14_21263620_21263829_-	-	5'AS	chr14_21263336_21263620_-	chr14_21263829_21269298_-	21263336	21269298	47	156.13	19.33	853.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A21263326%2D21269308
chr8	63076453	63076587	chr8_63076453_63076587_-	-	CE	chr8_63073088_63076453_-	chr8_63076587_63085818_-	63073088	63085818	134	27.18	14.0	172.43	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A63073078%2D63085828
chr11	49185669	49185871	chr11_49185669_49185871_-	-	3'AS	chr11_49183242_49185669_-	chr11_49185871_49186644_-	49183242	49186644	16	25.01	15.0	234.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A49183232%2D49186654
chr5	135031265	135031508	chr5_135031265_135031508_-	-	5'AS	chr5_135029321_135031265_-	chr5_135031508_135033713_-	135029321	135033713	11	1028.78	18.0	260.18	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A135029311%2D135033723
chr7	118185627	118185694	chr7_118185627_118185694_+	+	3'AS	chr7_118184254_118185627_+	chr7_118185694_118188278_+	118184254	118188278	27	47.18	25.0	210.08	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A118184244%2D118188288
chr17	75847487	75847612	chr17_75847487_75847612_-	-	3'AS	chr17_75846984_75847487_-	chr17_75847612_75847796_-	75846984	75847796	3	90.53	26.0	317.57	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A75846974%2D75847806
chr2	215372109	215372324	chr2_215372109_215372324_-	-	3'AS	chr2_215372015_215372109_-	chr2_215372324_215373322_-	215372015	215373322	24	1286.84	26.0	609.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A215372005%2D215373332
chr14	21087956	21088098	chr14_21087956_21088098_+	+	3'AS	chr14_21087463_21087956_+	chr14_21088098_21088830_+	21087463	21088830	12	18.73	9.8	593.0	""	108	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A21087453%2D21088840
chr14	75906555	75906683	chr14_75906555_75906683_+	+	5'AS	chr14_75902224_75906555_+	chr14_75906683_75954424_+	75902224	75954424	6	14.06	9.39	646.0	""	54	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A75902214%2D75954434
chr9	136941251	136941477	chr9_136941251_136941477_-	-	3'AS	chr9_136941171_136941251_-	chr9_136941477_136941537_-	136941171	136941537	14	13.42	8.0	229.64	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A136941161%2D136941547
chr16	75634170	75634292	chr16_75634170_75634292_-	-	5'AS	chr16_75631855_75634170_-	chr16_75634292_75635680_-	75631855	75635680	3	41.36	7.02	385.07	""	84	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A75631845%2D75635690
chr11	63583006	63583102	chr11_63583006_63583102_-	-	CE	chr11_63575046_63583006_-	chr11_63583102_63590100_-	63575046	63590100	96	24.79	11.63	245.05	""	132	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A63575036%2D63590110
chr2	27094474	27094611	chr2_27094474_27094611_+	+	3'AS	chr2_27092448_27094474_+	chr2_27094611_27096729_+	27092448	27096729	3	28.31	22.69	396.79	""	215	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A27092438%2D27096739
chr12	57292572	57292721	chr12_57292572_57292721_-	-	3'AS	chr12_57289040_57292572_-	chr12_57292721_57295399_-	57289040	57295399	72	13.85	12.5	760.0	""	267	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A57289030%2D57295409
chr13	113190868	113190975	chr13_113190868_113190975_-	-	5'AS	chr13_113185560_113190868_-	chr13_113190975_113195071_-	113185560	113195071	4	11.59	6.25	356.4	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A113185550%2D113195081
chrX	48923137	48923298	chrX_48923137_48923298_-	-	3'AS	chrX_48922910_48923137_-	chrX_48923298_48923633_-	48922910	48923633	3	35.12	39.69	487.0	""	62	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A48922900%2D48923643
chr16	1962493	1962656	chr16_1962493_1962656_-	-	5'AS	chr16_1962270_1962493_-	chr16_1962656_1962736_-	1962270	1962736	4	1908.42	15.03	318.73	""	37	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A1962260%2D1962746
chr17	2367165	2367405	chr17_2367165_2367405_+	+	3'AS	chr17_2365341_2367165_+	chr17_2367405_2371262_+	2365341	2371262	106	16.2	8.78	449.91	""	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A2365331%2D2371272
chr22	41160612	41160722	chr22_41160612_41160722_+	+	3'AS	chr22_41158500_41160612_+	chr22_41160722_41162723_+	41158500	41162723	30	26.51	26.38	755.0	""	72	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A41158490%2D41162733
chr10	73797830	73798070	chr10_73797830_73798070_+	+	3'AS	chr10_73797605_73797830_+	chr10_73798070_73798230_+	73797605	73798230	106	14.39	8.24	647.62	""	21	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A73797595%2D73798240
chr5	140642922	140643041	chr5_140642922_140643041_+	+	3'AS	chr5_140642671_140642922_+	chr5_140643041_140643564_+	140642671	140643564	3	12.56	8.0	271.14	""	21	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A140642661%2D140643574
chr11	113260143	113260323	chr11_113260143_113260323_+	+	3'AS	chr11_113256001_113260143_+	chr11_113260323_113270188_+	113256001	113270188	3	18.71	26.67	246.29	""	57	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A113255991%2D113270198
chr19	13116136	13116431	chr19_13116136_13116431_-	-	5'AS	chr19_13116052_13116136_-	chr19_13116431_13116653_-	13116052	13116653	10	13.08	9.33	346.67	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A13116042%2D13116663
chr19	2043499	2043582	chr19_2043499_2043582_-	-	5'AS	chr19_2043197_2043499_-	chr19_2043582_2046186_-	2043197	2046186	4	46.45	28.5	313.2	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A2043187%2D2046196
chr20	2755640	2755824	chr20_2755640_2755824_+	+	3'AS	chr20_2752545_2755640_+	chr20_2755824_2758909_+	2752545	2758909	103	22.9	14.0	397.5	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A2752535%2D2758919
chr9	112817705	112817822	chr9_112817705_112817822_+	+	5'AS	chr9_112804967_112817705_+	chr9_112817822_112830725_+	112804967	112830725	7	9.71	8.75	581.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A112804957%2D112830735
chr4	67931989	67932060	chr4_67931989_67932060_-	-	5'AS	chr4_67930040_67931989_-	chr4_67932060_67933205_-	67930040	67933205	4	13.01	8.5	357.8	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A67930030%2D67933215
chr14	103744612	103744716	chr14_103744612_103744716_-	-	CE	chr14_103742823_103744612_-	chr14_103744716_103746373_-	103742823	103746373	104	35.05	22.06	185.1	""	170	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A103742813%2D103746383
chr14	75042379	75042498	chr14_75042379_75042498_-	-	3'AS	chr14_75041700_75042379_-	chr14_75042498_75046376_-	75041700	75046376	21	13.18	11.0	334.47	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A75041690%2D75046386
chr17	76022409	76022538	chr17_76022409_76022538_-	-	5'AS	chr17_76022227_76022409_-	chr17_76022538_76023292_-	76022227	76023292	4	24.92	7.0	263.27	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A76022217%2D76023302
chr3	138474245	138474352	chr3_138474245_138474352_+	+	3'AS	chr3_138473634_138474245_+	chr3_138474352_138476223_+	138473634	138476223	38	37.52	7.0	414.31	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A138473624%2D138476233
chr3	50075177	50075330	chr3_50075177_50075330_+	+	3'AS	chr3_50070552_50075177_+	chr3_50075330_50077008_+	50070552	50077008	24	38.96	14.5	198.4	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A50070542%2D50077018
chr17	30860430	30860612	chr17_30860430_30860612_+	+	3'AS	chr17_30858323_30860430_+	chr17_30860612_30865704_+	30858323	30865704	3	14.03	9.8	280.29	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A30858313%2D30865714
chr15	80591568	80591730	chr15_80591568_80591730_+	+	5'AS	chr15_80581404_80591568_+	chr15_80591730_80593600_+	80581404	80593600	26	19.04	8.0	625.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A80581394%2D80593610
chr14	96482999	96483226	chr14_96482999_96483226_+	+	5'AS	chr14_96478662_96482999_+	chr14_96483226_96486898_+	96478662	96486898	7	38.73	8.0	390.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A96478652%2D96486908
chr5	146507633	146507778	chr5_146507633_146507778_+	+	3'AS	chr5_146507207_146507633_+	chr5_146507778_146507873_+	146507207	146507873	112	34.32	8.0	631.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A146507197%2D146507883
chr22	30615307	30615473	chr22_30615307_30615473_+	+	3'AS	chr22_30614501_30615307_+	chr22_30615473_30615601_+	30614501	30615601	3	74.38	9.0	270.86	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A30614491%2D30615611
chr6	113958637	113958766	chr6_113958637_113958766_-	-	5'AS	chr6_113956693_113958637_-	chr6_113958766_113959906_-	113956693	113959906	12	7.67	9.0	380.44	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A113956683%2D113959916
chr1	153563734	153563881	chr1_153563734_153563881_-	-	3'AS	chr1_153561591_153563734_-	chr1_153563881_153565506_-	153561591	153565506	28	122.18	198.75	246.49	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A153561581%2D153565516
chr20	34758805	34758948	chr20_34758805_34758948_-	-	3'AS	chr20_34758104_34758805_-	chr20_34758948_34768464_-	34758104	34768464	15	24.12	14.78	238.31	""	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A34758094%2D34768474
chr5	121974196	121974298	chr5_121974196_121974298_+	+	5'AS	chr5_121962068_121974196_+	chr5_121974298_121975315_+	121962068	121975315	14	14.34	9.0	404.8	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A121962058%2D121975325
chr8	42349988	42350065	chr8_42349988_42350065_+	+	3'AS	chr8_42349090_42349988_+	chr8_42350065_42352519_+	42349090	42352519	19	16.72	9.0	227.73	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A42349080%2D42352529
chr3	185511524	185511716	chr3_185511524_185511716_-	-	3'AS	chr3_185508877_185511524_-	chr3_185511716_185514410_-	185508877	185514410	19	9.77	11.5	244.2	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A185508867%2D185514420
chr10	24590908	24590931	chr10_24590908_24590931_-	-	CE	chr10_24589302_24590908_-	chr10_24590931_24591225_-	24589302	24591225	23	16.54	14.0	553.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A24589292%2D24591235
chr11	46860929	46860987	chr11_46860929_46860987_-	-	CE	chr11_46859315_46860929_-	chr11_46860987_46862606_-	46859315	46862606	58	21.26	19.0	648.0	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A46859305%2D46862616
chr10	119593452	119593550	chr10_119593452_119593550_-	-	3'AS	chr10_119588248_119593452_-	chr10_119593550_119596434_-	119588248	119596434	37	26.36	10.0	680.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A119588238%2D119596444
chr14	75745490	75745586	chr14_75745490_75745586_+	+	5'AS	chr14_75745208_75745490_+	chr14_75745586_75752893_+	75745208	75752893	5	7.89	10.0	535.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A75745198%2D75752903
chr8	94667949	94668254	chr8_94667949_94668254_+	+	5'AS	chr8_94665196_94667949_+	chr8_94668254_94671453_+	94665196	94671453	4	39.61	10.0	314.67	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A94665186%2D94671463
chrX	78113744	78113903	chrX_78113744_78113903_+	+	5'AS	chrX_78109922_78113744_+	chrX_78113903_78114016_+	78109922	78114016	4	187.84	11.0	445.6	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A78109912%2D78114026
chr6	111015754	111015860	chr6_111015754_111015860_+	+	5'AS	chr6_111008137_111015754_+	chr6_111015860_111024183_+	111008137	111024183	4	48.72	11.0	467.2	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A111008127%2D111024193
chr9	128239445	128239538	chr9_128239445_128239538_+	+	5'AS	chr9_128234107_128239445_+	chr9_128239538_128239728_+	128234107	128239728	23	6.17	11.0	579.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A128234097%2D128239738
chr9	86298767	86299272	chr9_86298767_86299272_-	-	CE	chr9_86288744_86298767_-	chr9_86299272_86301276_-	86288744	86301276	505	27.37	33.0	183.24	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A86288734%2D86301286
chr8	102838740	102838916	chr8_102838740_102838916_-	-	5'AS	chr8_102836390_102838740_-	chr8_102838916_102839650_-	102836390	102839650	4	104.03	16.0	334.93	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A102836380%2D102839660
chr1	109223957	109224048	chr1_109223957_109224048_+	+	3'AS	chr1_109214128_109223957_+	chr1_109224048_109228352_+	109214128	109228352	21	52.07	28.33	272.91	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A109214118%2D109228362
chr3	63836297	63836358	chr3_63836297_63836358_-	-	5'AS	chr3_63835390_63836297_-	chr3_63836358_63837976_-	63835390	63837976	4	102.5	20.0	484.8	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A63835380%2D63837986
chr17	30445691	30446024	chr17_30445691_30446024_+	+	5'AS	chr17_30443971_30445691_+	chr17_30446024_30449553_+	30443971	30449553	4	228.26	20.0	367.4	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A30443961%2D30449563
chr5	55414182	55414243	chr5_55414182_55414243_+	+	5'AS	chr5_55410629_55414182_+	chr5_55414243_55415970_+	55410629	55415970	5	38.04	21.0	287.44	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A55410619%2D55415980
chr6	87677811	87677967	chr6_87677811_87677967_-	-	5'AS	chr6_87675931_87677811_-	chr6_87677967_87681620_-	87675931	87681620	7	38.05	26.0	409.44	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A87675921%2D87681630
chr10	3112222	3112291	chr10_3112222_3112291_+	+	5'AS	chr10_3109480_3112222_+	chr10_3112291_3113119_+	3109480	3113119	5	351.83	255.0	297.5	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A3109470%2D3113129
chr6	10697321	10697486	chr6_10697321_10697486_+	+	3'AS	chr6_10695069_10697321_+	chr6_10697486_10702369_+	10695069	10702369	3	20.97	12.72	332.86	""	2526	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A10695059%2D10702379
chr10	73817015	73817117	chr10_73817015_73817117_-	-	5'AS	chr10_73815247_73817015_-	chr10_73817117_73817479_-	73815247	73817479	8	14.69	9.95	659.0	""	150	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A73815237%2D73817489
chr14	75654882	75654976	chr14_75654882_75654976_-	-	5'AS	chr14_75651889_75654882_-	chr14_75654976_75657370_-	75651889	75657370	4	21.56	12.52	611.0	""	302	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A75651879%2D75657380
chr5	37045443	37045603	chr5_37045443_37045603_+	+	5'AS	chr5_37044729_37045443_+	chr5_37045603_37046109_+	37044729	37046109	6	16.01	8.33	409.59	""	172	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A37044719%2D37046119
chr20	33679751	33679974	chr20_33679751_33679974_-	-	5'AS	chr20_33678353_33679751_-	chr20_33679974_33680326_-	33678353	33680326	4	19.36	5.4	556.4	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A33678343%2D33680336
chr20	17616723	17616839	chr20_17616723_17616839_-	-	5'AS	chr20_17616009_17616723_-	chr20_17616839_17618596_-	17616009	17618596	9	151.71	8.6	340.0	""	47	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A17615999%2D17618606
chr6	109442543	109442629	chr6_109442543_109442629_+	+	5'AS	chr6_109442299_109442543_+	chr6_109442629_109442752_+	109442299	109442752	4	12.0	12.76	632.0	""	849	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A109442289%2D109442762
chr6	31744190	31744303	chr6_31744190_31744303_+	+	5'AS	chr6_31744025_31744190_+	chr6_31744303_31744546_+	31744025	31744546	4	14.45	11.06	533.0	""	289	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A31744015%2D31744556
chr13	27101486	27101568	chr13_27101486_27101568_-	-	CE	chr13_27095830_27101486_-	chr13_27101568_27105731_-	27095830	27105731	82	20.7	14.0	474.17	""	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A27095820%2D27105741
chr7	30852216	30852346	chr7_30852216_30852346_+	+	5'AS	chr7_30850555_30852216_+	chr7_30852346_30853394_+	30850555	30853394	67	11.36	9.67	395.13	""	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A30850545%2D30853404
chr16	69121053	69121184	chr16_69121053_69121184_-	-	3'AS	chr16_69120649_69121053_-	chr16_69121184_69121436_-	69120649	69121436	14	15.46	8.0	699.84	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A69120639%2D69121446
chrX	49039102	49039345	chrX_49039102_49039345_-	-	5'AS	chrX_49038442_49039102_-	chrX_49039345_49040455_-	49038442	49040455	5	34.16	7.7	345.13	""	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A49038432%2D49040465
chr20	2838844	2839037	chr20_2838844_2839037_-	-	3'AS	chr20_2838746_2838844_-	chr20_2839037_2839192_-	2838746	2839192	108	17.45	10.25	449.92	""	16	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A2838736%2D2839202
chr6	35293751	35293928	chr6_35293751_35293928_+	+	5'AS	chr6_35293044_35293751_+	chr6_35293928_35294456_+	35293044	35294456	13	8.54	5.0	496.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A35293034%2D35294466
chr13	24892643	24892869	chr13_24892643_24892869_-	-	3'AS	chr13_24885670_24892643_-	chr13_24892869_24899419_-	24885670	24899419	2	17.59	9.0	344.62	""	12	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A24885660%2D24899429
chr1	113682184	113682302	chr1_113682184_113682302_+	+	3'AS	chr1_113681336_113682184_+	chr1_113682302_113682897_+	113681336	113682897	28	14.84	8.8	753.0	""	20	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A113681326%2D113682907
chr19	1110735	1110888	chr19_1110735_1110888_-	-	5'AS	chr19_1109777_1110735_-	chr19_1110888_1111019_-	1109777	1111019	10	15.69	6.14	305.14	""	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A1109767%2D1111029
chr19	1235312	1235390	chr19_1235312_1235390_-	-	5'AS	chr19_1235145_1235312_-	chr19_1235390_1235501_-	1235145	1235501	25	22.05	12.85	351.42	""	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A1235135%2D1235511
chr12	201758	201849	chr12_201758_201849_-	-	5'AS	chr12_200783_201758_-	chr12_201849_202740_-	200783	202740	4	9.22	8.67	351.8	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A200773%2D202750
