exon_id	seqname	start	end	strand	event_type	sample_name	is_annotated	coord_prev	coord_next	junction_id_l	junction_id_r	is_annotated_right	cov	ipsa_min	exon_id_right	cov_right	start_right	end_right	novel_start	novel_end	novel_length	cons_avg	ann_frac	cons_avg_ann_cdf	ipsa_min_ann_cdf	cov_ann_cdf	ann_cdf_min	refseq_annotated	is_left_novel	is_right_novel	meta
chr12_50089840_50089985_+	chr12	50089840	50089985	+	3'AS	CHX_M4_12	false	50088637	50090241	chr12_50088637_50089840_+	chr12_50089985_50090241_+	true	9.958755	15	chr12_50089884_50089985_+	101.56563	50089884		50089840	50089884	44	635.072487768096	0.090909	0.8686	0.3794	0.2566	0.2566	false	true	false	CHX
chr7_5222602_5222677_+	chr7	5222602	5222677	+	5'AS	CHX_M4_12	false	5218014	5225823	chr7_5218014_5222602_+	chr7_5222677_5225823_+	true	5.928277	7	chr7_5222602_5222672_+	72.75663		5222672	5222672	5222677	5	279.0	1.0	0.4593	0.2305	0.1949	0.1949	false	false	true	CHX
chr11_113760193_113760368_-	chr11	113760193	113760368	-	5'AS	CHX_M4_12	false	113758706	113760513	chr11_113758706_113760193_-	chr11_113760368_113760513_-	true	9.336072	11	chr11_113760209_113760368_-	31.555319	113760209		113760193	113760209	16	629.0	0.185185	0.7644	0.3356	0.2949	0.2949	false	true	false	CHX
chr2_53869364_53869538_-	chr2	53869364	53869538	-	5'AS	CHX_M4_12	false	53866880	53874339	chr2_53866880_53869364_-	chr2_53869538_53874339_-	true	6.93669	12	chr2_53869376_53869538_-	98.67849	53869376		53869364	53869376	12	250.00022499999997	0.217391	0.4424	0.3644	0.2254	0.2254	false	true	false	CHX
chr11_118373494_118373703_+	chr11	118373494	118373703	+	5'AS	CHX_M4_12	false	118373288	118374896	chr11_118373288_118373494_+	chr11_118373703_118374896_+	true	4.512328	3	chr11_118373494_118373685_+	26.804226		118373685	118373685	118373703	18	419.37948204702195	0.206897	0.5525	0.0644	0.1559	0.0644	false	false	true	CHX
chr6_109442543_109442629_+	chr6	109442543	109442629	+	5'AS	CHX_M4_12	false	109442299	109442752	chr6_109442299_109442543_+	chr6_109442629_109442752_+	true	6.735431	5	chr6_109442543_109442625_+	28.991276		109442625	109442625	109442629	4	682.0	1.0	0.839	0.1508	0.222	0.1508	false	false	true	CHX
chr8_123427924_123428031_+	chr8	123427924	123428031	+	5'AS	CHX_M4_12	false	123416932	123429983	chr8_123416932_123427924_+	chr8_123428031_123429983_+	true	2.585735	5	chr8_123427924_123428023_+	22.250784		123428023	123428023	123428031	8	583.0	0.315789	0.7051	0.1508	0.0627	0.0627	false	false	true	CHX
chr1_20879282_20879520_-	chr1	20879282	20879520	-	5'AS	CHX_M4_12	false	20865262	20886201	chr1_20865262_20879282_-	chr1_20879520_20886201_-	true	4.421479	4	chr1_20879323_20879520_-	42.67812	20879323		20879282	20879323	41	731.0	0.096154	0.9169	0.1102	0.1542	0.1102	false	true	false	CHX
chr15_91009785_91009846_-	chr15	91009785	91009846	-	5'AS	CHX_M4_12	false	91007964	91013804	chr15_91007964_91009785_-	chr15_91009846_91013804_-	true	7.574277	9	chr15_91009801_91009846_-	8.635132	91009801		91009785	91009801	16	235.999764	0.185185	0.4288	0.2966	0.2475	0.2475	false	true	false	CHX
chr6_96523146_96523295_+	chr6	96523146	96523295	+	5'AS	CHX_M4_12	false	96521950	96524382	chr6_96521950_96523146_+	chr6_96523295_96524382_+	true	6.458851	3	chr6_96523146_96523291_+	54.514877		96523291	96523291	96523295	4	565.0	0.4	0.6831	0.0644	0.2136	0.0644	false	false	true	CHX
chr16_57216107_57216177_+	chr16	57216107	57216177	+	5'AS	CHX_M4_12	false	57213946	57216904	chr16_57213946_57216107_+	chr16_57216177_57216904_+	true	5.464787	4	chr16_57216107_57216173_+	40.33978		57216173	57216173	57216177	4	732.0	1.0	0.9186	0.1102	0.1814	0.1102	false	false	true	CHX
chr20_38574774_38575034_+	chr20	38574774	38575034	+	5'AS	CHX_M4_12	false	38574298	38575873	chr20_38574298_38574774_+	chr20_38575034_38575873_+	true	4.262552	4	chr20_38574774_38574940_+	0.113633		38574940	38574940	38575034	94	401.21917300000007	1.0	0.5407	0.1102	0.1458	0.1102	false	false	true	CHX
chr10_58388670_58388823_+	chr10	58388670	58388823	+	5'AS	CHX_M4_12	false	58388260	58394358	chr10_58388260_58388670_+	chr10_58388823_58394358_+	true	3.027994	5	chr10_58388670_58388819_+	144.7624		58388819	58388819	58388823	4	490.933158	0.4	0.6119	0.1508	0.078	0.078	false	false	true	CHX
chr20_38048348_38048618_+	chr20	38048348	38048618	+	5'AS	CHX_M4_12	false	38040564	38057532	chr20_38040564_38048348_+	chr20_38048618_38057532_+	true	4.217374	5	chr20_38048348_38048481_+	65.35144		38048481	38048481	38048618	137	668.9797483125	0.040541	0.8237	0.1508	0.1407	0.1407	false	false	true	CHX
chr3_11817186_11817337_-	chr3	11817186	11817337	-	5'AS	CHX_M4_12	false	11809682	11829714	chr3_11809682_11817186_-	chr3_11817337_11829714_-	true	3.389573	3	chr3_11817192_11817337_-	27.41622	11817192		11817186	11817192	6	239.764812503268	1.0	0.4288	0.0644	0.1	0.0644	false	true	false	CHX
chr4_185397150_185397310_+	chr4	185397150	185397310	+	5'AS	CHX_M4_12	false	185396950	185398937	chr4_185396950_185397150_+	chr4_185397310_185398937_+	true	131.84064	36	chr4_185397150_185397302_+	377.63544		185397302	185397302	185397310	8	506.94714300584803	1.0	0.6271	0.6441	0.8576	0.6271	false	false	true	CHX
chr15_65481511_65481615_-	chr15	65481511	65481615	-	5'AS	CHX_M4_12	false	65480399	65485099	chr15_65480399_65481511_-	chr15_65481615_65485099_-	true	2.048	3	chr15_65481515_65481615_-	46.020878	65481515		65481511	65481515	4	703.0	0.333333	0.8763	0.0644	0.0373	0.0373	false	true	false	CHX
chr5_37243008_37243119_-	chr5	37243008	37243119	-	5'AS	CHX_M4_12	false	37239869	37245479	chr5_37239869_37243008_-	chr5_37243119_37245479_-	true	3.961206	3	chr5_37243013_37243119_-	40.5039	37243013		37243008	37243013	5	253.375	0.3125	0.4458	0.0644	0.1288	0.0644	false	true	false	CHX
chr3_44933114_44933199_-	chr3	44933114	44933199	-	5'AS	CHX_M4_12	false	44929436	44933888	chr3_44929436_44933114_-	chr3_44933199_44933888_-	true	3.791029	4	chr3_44933118_44933199_-	76.18385	44933118		44933114	44933118	4	424.8	0.333333	0.5525	0.1102	0.1169	0.1102	false	true	false	CHX
chr8_47839148_47839249_-	chr8	47839148	47839249	-	3'AS	CHX_Th2_13	false	47837419	47840016	chr8_47837419_47839148_-	chr8_47839249_47840016_-	true	25.666279	42	chr8_47839148_47839246_-	210.40948		47839246	47839246	47839249	3	552.0	0.428571	0.7873	0.6375	0.4801	0.4801	false	false	true	CHX
chr10_18548112_18548247_-	chr10	18548112	18548247	-	3'AS	CHX_Th2_13	false	18546145	18551823	chr10_18546145_18548112_-	chr10_18548247_18551823_-	true	4.552471	3	chr10_18548112_18548237_-	109.35535		18548237	18548237	18548247	10	172.33349	0.285714	0.4292	0.0524	0.1221	0.0524	false	false	true	CHX
chr22_50255810_50255895_-	chr22	50255810	50255895	-	3'AS	CHX_Th2_13	false	50255694	50256085	chr22_50255694_50255810_-	chr22_50255895_50256085_-	true	3.762937	6	chr22_50255810_50255881_-	18.615799		50255881	50255881	50255895	14	266.88	1.0	0.5086	0.182	0.0921	0.0921	false	false	true	CHX
chr16_58542231_58542354_-	chr16	58542231	58542354	-	3'AS	CHX_Th2_13	false	58541620	58542428	chr16_58541620_58542231_-	chr16_58542354_58542428_-	true	17.479727	7	chr16_58542231_58542335_-	125.81441		58542335	58542335	58542354	19	681.0	0.2	0.9146	0.2142	0.3873	0.2142	false	false	true	CHX
chr9_93663492_93663635_+	chr9	93663492	93663635	+	3'AS	CHX_Th2_13	false	93663026	93665686	chr9_93663026_93663492_+	chr9_93663635_93665686_+	true	3.417165	3	chr9_93663517_93663635_+	16.217886	93663517		93663492	93663517	25	222.75017820000002	0.138889	0.4704	0.0524	0.0772	0.0524	false	true	false	CHX
chr3_23963115_23963330_+	chr3	23963115	23963330	+	3'AS	CHX_Th2_13	false	23962605	23964977	chr3_23962605_23963115_+	chr3_23963330_23964977_+	true	16.23807	7	chr3_23963224_23963330_+	9.36988	23963224		23963115	23963224	109	149.59179389539	0.041667	0.4127	0.2142	0.3693	0.2142	false	true	false	CHX
chr4_147632873_147633002_+	chr4	147632873	147633002	+	3'AS	CHX_Th2_13	false	147631505	147633765	chr4_147631505_147632873_+	chr4_147633002_147633765_+	true	5.015883	7	chr4_147632903_147633002_+	31.238623	147632903		147632873	147632903	30	488.63413272050104	1.0	0.7393	0.2142	0.1356	0.1356	false	true	false	CHX
chr11_93695482_93695634_+	chr11	93695482	93695634	+	3'AS	CHX_Th2_13	false	93691775	93696320	chr11_93691775_93695482_+	chr11_93695634_93696320_+	true	3.151293	3	chr11_93695497_93695634_+	2.997368	93695497		93695482	93695497	15	349.38450493724696	0.192308	0.5985	0.0524	0.0682	0.0524	false	true	false	CHX
chr3_141555806_141555912_+	chr3	141555806	141555912	+	3'AS	CHX_Th2_13	false	141553940	141558886	chr3_141553940_141555806_+	chr3_141555912_141558886_+	true	7.733952	6	chr3_141555840_141555912_+	9.883112	141555840		141555806	141555840	34	728.0	0.111111	0.9431	0.182	0.209	0.182	false	true	false	CHX
chr3_48643554_48643680_-	chr3	48643554	48643680	-	3'AS	CHX_Th2_13	false	48643083	48644716	chr3_48643083_48643554_-	chr3_48643680_48644716_-	true	7.328633	7	chr3_48643554_48643677_-	18.488089		48643677	48643677	48643680	3	292.499935	1.0	0.5348	0.2142	0.1963	0.1963	false	false	true	CHX
chr3_170128340_170128408_-	chr3	170128340	170128408	-	3'AS	CHX_Th2_13	false	170122744	170128684	chr3_170122744_170128340_-	chr3_170128408_170128684_-	true	10.050551	9	chr3_170128340_170128387_-	6.19617		170128387	170128387	170128408	21	824.0	0.1875	0.9903	0.2614	0.2607	0.2607	false	false	true	CHX
chr8_22123649_22123816_-	chr8	22123649	22123816	-	3'AS	CHX_Th2_13	false	22122879	22125311	chr8_22122879_22123649_-	chr8_22123816_22125311_-	true	2.525919	3	chr8_22123649_22123813_-	4.834215		22123813	22123813	22123816	3	286.071365	0.428571	0.5258	0.0524	0.0457	0.0457	false	false	true	CHX
chr17_44154749_44154938_+	chr17	44154749	44154938	+	3'AS	CHX_Th2_13	false	44154664	44155286	chr17_44154664_44154749_+	chr17_44154938_44155286_+	true	22.456238	17	chr17_44154853_44154938_+	37.65553	44154853		44154749	44154853	104	263.56547624999996	0.043478	0.5056	0.4337	0.4524	0.4337	false	true	false	CHX
chr19_11418671_11418801_-	chr19	11418671	11418801	-	3'AS	CHX_Th2_13	false	11417059	11419246	chr19_11417059_11418671_-	chr19_11418801_11419246_-	true	2.433031	3	chr19_11418671_11418784_-	10.994629		11418784	11418784	11418801	17	318.428370387218	1.0	0.5573	0.0524	0.0449	0.0449	false	false	true	CHX
chr10_68376853_68377015_-	chr10	68376853	68377015	-	3'AS	CHX_Th2_13	false	68364113	68379424	chr10_68364113_68376853_-	chr10_68377015_68379424_-	true	9.002928	19	chr10_68376853_68376972_-	17.355053		68376972	68376972	68377015	43	825.0	1.0	0.991	0.4532	0.239	0.239	false	false	true	CHX
chr3_56571167_56571302_+	chr3	56571167	56571302	+	3'AS	CHX_Th2_13	false	56567053	56592970	chr3_56567053_56571167_+	chr3_56571302_56592970_+	true	2.621162	3	chr3_56571181_56571302_+	19.63431	56571181		56571167	56571181	14	686.0	0.2	0.9184	0.0524	0.0479	0.0479	false	true	false	CHX
chr4_17817196_17817453_+	chr4	17817196	17817453	+	3'AS	CHX_Th2_13	false	17815358	17817939	chr4_17815358_17817196_+	chr4_17817453_17817939_+	true	17.210331	18	chr4_17817261_17817453_+	89.55328	17817261		17817196	17817261	65	170.841944496904	0.447368	0.4292	0.4404	0.3828	0.3828	false	true	false	CHX
chr15_84798562_84798875_+	chr15	84798562	84798875	+	3'AS	CHX_Th2_13	false	84798474	84799098	chr15_84798474_84798562_+	chr15_84798875_84799098_+	true	5.843748	7	chr15_84798588_84798875_+	50.37176	84798588		84798562	84798588	26	372.78388689096005	0.135135	0.6157	0.2142	0.1551	0.1551	false	true	false	CHX
chr2_105280382_105280742_-	chr2	105280382	105280742	-	3'AS	CHX_Th2_13	false	105277671	105284316	chr2_105277671_105280382_-	chr2_105280742_105284316_-	true	7.148401	6	chr2_105280382_105280723_-	17.599354		105280723	105280723	105280742	19	673.0	0.2	0.9034	0.182	0.1925	0.182	false	false	true	CHX
chr1_186389583_186389624_+	chr1	186389583	186389624	+	3'AS	CHX_Th2_13	false	186388548	186390711	chr1_186388548_186389583_+	chr1_186389624_186390711_+	true	13.765491	13	chr1_186389588_186389624_+	56.902706	186389588		186389583	186389588	5	476.56249987500007	0.3125	0.7281	0.3558	0.3266	0.3266	false	true	false	CHX
chr16_30709814_30710128_+	chr16	30709814	30710128	+	3'AS	CHX_Th2_13	false	30709735	30710754	chr16_30709735_30709814_+	chr16_30710128_30710754_+	true	7.20519	9	chr16_30709851_30710128_+	150.46161	30709851		30709814	30709851	37	724.0	0.104167	0.9423	0.2614	0.194	0.194	false	true	false	CHX
chr16_84979189_84979322_-	chr16	84979189	84979322	-	3'AS	CHX_Th2_13	false	84978005	84981870	chr16_84978005_84979189_-	chr16_84979322_84981870_-	true	4.030815	6	chr16_84979189_84979285_-	36.230556		84979285	84979285	84979322	37	170.33316299999998	0.125	0.4285	0.182	0.1026	0.1026	false	false	true	CHX
chr7_92577655_92577679_-	chr7	92577655	92577679	-	3'AS	CHX_Th2_13	false	92577195	92578150	chr7_92577195_92577655_-	chr7_92577679_92578150_-	true	16.645533	9	chr7_92577655_92577676_-	9.3605995		92577676	92577676	92577679	3	755.0	1.0	0.9625	0.2614	0.376	0.2614	false	false	true	CHX
chr12_6678663_6678801_-	chr12	6678663	6678801	-	3'AS	CHX_Th2_13	false	6678460	6678946	chr12_6678460_6678663_-	chr12_6678801_6678946_-	true	6.904443	4	chr12_6678663_6678710_-	37.758446		6678710	6678710	6678801	91	794.0	0.058824	0.9828	0.1004	0.188	0.1004	false	false	true	CHX
chr12_124356642_124356803_-	chr12	124356642	124356803	-	3'AS	CHX_Th2_13	false	124355571	124362126	chr12_124355571_124356642_-	chr12_124356803_124362126_-	true	12.432376	14	chr12_124356642_124356782_-	2.51247		124356782	124356782	124356803	21	319.8749998125	1.0	0.5603	0.3775	0.3071	0.3071	false	false	true	CHX
chr12_112254043_112254189_-	chr12	112254043	112254189	-	3'AS	CHX_Th2_14	false	112252528	112256320	chr12_112252528_112254043_-	chr12_112254189_112256320_-	true	4.971925	4	chr12_112254043_112254162_-	10.284392		112254162	112254162	112254189	27	730.0	0.157895	0.9475	0.0972	0.135	0.0972	false	false	true	CHX
chr5_177433856_177434104_+	chr5	177433856	177434104	+	3'AS	CHX_Th2_14	false	177433676	177434902	chr5_177433676_177433856_+	chr5_177434104_177434902_+	true	6.501544	5	chr5_177433914_177434104_+	49.278156	177433914		177433856	177433914	58	186.0288354259	0.072464	0.436	0.1412	0.1836	0.1412	false	true	false	CHX
chr16_69357518_69357605_-	chr16	69357518	69357605	-	3'AS	CHX_Th2_14	false	69357056	69361404	chr16_69357056_69357518_-	chr16_69357605_69361404_-	true	7.43443	5	chr16_69357518_69357561_-	44.46357		69357561	69357561	69357605	44	309.600188653215	0.109091	0.5448	0.1412	0.2184	0.1412	false	false	true	CHX
chr3_23963115_23963330_+	chr3	23963115	23963330	+	3'AS	CHX_Th2_14	false	23962605	23964977	chr3_23962605_23963115_+	chr3_23963330_23964977_+	true	5.895654	4	chr3_23963224_23963330_+	4.373347	23963224		23963115	23963224	109	149.59179389539	0.041667	0.4082	0.0972	0.1605	0.0972	false	true	false	CHX
chr15_48767060_48767214_-	chr15	48767060	48767214	-	3'AS	CHX_Th2_14	false	48762672	48767335	chr15_48762672_48767060_-	chr15_48767214_48767335_-	true	3.212593	3	chr15_48767060_48767192_-	32.451492		48767192	48767192	48767214	22	188.848295939394	0.181818	0.4383	0.054	0.0687	0.054	false	false	true	CHX
chr16_28869185_28869383_+	chr16	28869185	28869383	+	3'AS	CHX_Th2_14	false	28869097	28871780	chr16_28869097_28869185_+	chr16_28869383_28871780_+	true	4.254981	3	chr16_28869208_28869383_+	19.479446	28869208		28869185	28869208	23	220.117537	0.147059	0.4676	0.054	0.1142	0.054	false	true	false	CHX
chr16_2044630_2044803_-	chr16	2044630	2044803	-	3'AS	CHX_Th2_14	false	2043726	2046128	chr16_2043726_2044630_-	chr16_2044803_2046128_-	true	2.970535	3	chr16_2044630_2044800_-	49.417957		2044800	2044800	2044803	3	183.35695935714298	1.0	0.4321	0.054	0.0571	0.054	false	false	true	CHX
chr17_44154749_44154938_+	chr17	44154749	44154938	+	3'AS	CHX_Th2_14	false	44154664	44155286	chr17_44154664_44154749_+	chr17_44154938_44155286_+	true	24.753922	19	chr17_44154853_44154938_+	47.791447	44154853		44154749	44154853	104	263.56547624999996	0.043478	0.5015	0.4637	0.4792	0.4637	false	true	false	CHX
chr7_45104538_45104746_-	chr7	45104538	45104746	-	3'AS	CHX_Th2_14	false	45104256	45105441	chr7_45104256_45104538_-	chr7_45104746_45105441_-	true	9.059466	11	chr7_45104538_45104709_-	175.80626		45104709	45104709	45104746	37	449.458508773374	0.125	0.696	0.314	0.2647	0.2647	false	false	true	CHX
chr16_84979189_84979322_-	chr16	84979189	84979322	-	3'AS	CHX_Th2_14	false	84978005	84981870	chr16_84978005_84979189_-	chr16_84979322_84981870_-	true	7.949637	5	chr16_84979189_84979285_-	29.440708		84979285	84979285	84979322	37	170.33316299999998	0.125	0.4236	0.1412	0.233	0.1412	false	false	true	CHX
chr3_141555806_141555912_+	chr3	141555806	141555912	+	3'AS	CHX_Th2_14	false	141553940	141558886	chr3_141553940_141555806_+	chr3_141555912_141558886_+	true	5.323294	3	chr3_141555840_141555912_+	16.868595	141555840		141555806	141555840	34	728.0	0.111111	0.946	0.054	0.1451	0.054	false	true	false	CHX
chr10_30336803_30337031_-	chr10	30336803	30337031	-	3'AS	CHX_Th2_14	false	30326635	30340226	chr10_30326635_30336803_-	chr10_30337031_30340226_-	true	9.950876	5	chr10_30336803_30337027_-	30.961105		30337027	30337027	30337031	4	399.066819753846	0.4	0.6312	0.1412	0.2863	0.1412	false	false	true	CHX
chr1_186389583_186389624_+	chr1	186389583	186389624	+	3'AS	CHX_Th2_14	false	186388548	186390711	chr1_186388548_186389583_+	chr1_186389624_186390711_+	true	23.741314	24	chr1_186389588_186389624_+	57.56991	186389588		186389583	186389588	5	476.56249987500007	0.3125	0.7292	0.5154	0.4722	0.4722	false	true	false	CHX
chr7_92577655_92577679_-	chr7	92577655	92577679	-	3'AS	CHX_Th2_14	false	92577195	92578150	chr7_92577195_92577655_-	chr7_92577679_92578150_-	true	18.414734	15	chr7_92577655_92577676_-	3.526256		92577676	92577676	92577679	3	755.0	1.0	0.9606	0.3943	0.4151	0.3943	false	false	true	CHX
chr10_68376853_68377015_-	chr10	68376853	68377015	-	3'AS	CHX_Th2_14	false	68364113	68379424	chr10_68364113_68376853_-	chr10_68377015_68379424_-	true	14.773665	23	chr10_68376853_68376972_-	14.241557		68376972	68376972	68377015	43	825.0	1.0	0.9892	0.5085	0.3573	0.3573	false	false	true	CHX
chr1_212345790_212345933_+	chr1	212345790	212345933	+	3'AS	CHX_Th2_14	false	212342280	212347347	chr1_212342280_212345790_+	chr1_212345933_212347347_+	true	4.038397	4	chr1_212345803_212345933_+	38.289852	212345803		212345790	212345803	13	698.0	0.208333	0.929	0.0972	0.1026	0.0972	false	true	false	CHX
chr4_17817196_17817453_+	chr4	17817196	17817453	+	3'AS	CHX_Th2_14	false	17815358	17817939	chr4_17815358_17817196_+	chr4_17817453_17817939_+	true	16.730036	14	chr4_17817261_17817453_+	86.94964	17817261		17817196	17817261	65	170.841944496904	0.447368	0.4236	0.3765	0.3881	0.3765	false	true	false	CHX
chr8_47839148_47839249_-	chr8	47839148	47839249	-	3'AS	CHX_Th2_14	false	47837419	47840016	chr8_47837419_47839148_-	chr8_47839249_47840016_-	true	32.955273	59	chr8_47839148_47839246_-	184.63194		47839246	47839246	47839249	3	552.0	0.428571	0.7847	0.7292	0.544	0.544	false	false	true	CHX
chr20_38750007_38750239_+	chr20	38750007	38750239	+	3'AS	CHX_Th2_14	false	38748853	38752131	chr20_38748853_38750007_+	chr20_38750239_38752131_+	true	4.697909	3	chr20_38750010_38750239_+	8.840814	38750010		38750007	38750010	3	547.0	0.357143	0.7793	0.054	0.125	0.054	false	true	false	CHX
chr2_105280382_105280742_-	chr2	105280382	105280742	-	3'AS	CHX_Th2_14	false	105277671	105284316	chr2_105277671_105280382_-	chr2_105280742_105284316_-	true	5.213678	6	chr2_105280382_105280723_-	15.124921		105280723	105280723	105280742	19	673.0	0.2	0.9059	0.1744	0.1435	0.1435	false	false	true	CHX
chr4_147632873_147633002_+	chr4	147632873	147633002	+	3'AS	CHX_Th2_14	false	147631505	147633765	chr4_147631505_147632873_+	chr4_147633002_147633765_+	true	6.907557	8	chr4_147632903_147633002_+	30.427452	147632903		147632873	147632903	30	488.63413272050104	1.0	0.7384	0.24	0.2014	0.2014	false	true	false	CHX
chr16_57216107_57216177_+	chr16	57216107	57216177	+	5'AS	CHX_Th2_14	false	57213946	57216904	chr16_57213946_57216107_+	chr16_57216177_57216904_+	true	2.313829	4	chr16_57216107_57216173_+	42.566246		57216173	57216173	57216177	4	732.0	1.0	0.922	0.1186	0.0508	0.0508	false	false	true	CHX
chr20_38574774_38575034_+	chr20	38574774	38575034	+	5'AS	CHX_Th2_14	false	38574298	38575873	chr20_38574298_38574774_+	chr20_38575034_38575873_+	true	13.355033	9	chr20_38574774_38574940_+	5.399981		38574940	38574940	38575034	94	401.21917300000007	1.0	0.5322	0.2983	0.3763	0.2983	false	false	true	CHX
chr3_122457665_122457848_-	chr3	122457665	122457848	-	5'AS	CHX_Th2_14	false	122454001	122461224	chr3_122454001_122457665_-	chr3_122457848_122461224_-	true	7.056203	6	chr3_122457726_122457848_-	32.99225	122457726		122457665	122457726	61	847.0	0.069444	0.9966	0.2119	0.2407	0.2119	false	true	false	CHX
chr17_4818297_4818406_+	chr17	4818297	4818406	+	5'AS	CHX_Th2_14	false	4818106	4818494	chr17_4818106_4818297_+	chr17_4818406_4818494_+	true	1.890919	4	chr17_4818297_4818385_+	9.94047		4818385	4818385	4818406	21	307.843750125	1.0	0.4746	0.1186	0.0271	0.0271	false	false	true	CHX
chr1_28696927_28697091_+	chr1	28696927	28697091	+	5'AS	CHX_Th2_14	false	28693045	28702438	chr1_28693045_28696927_+	chr1_28697091_28702438_+	true	8.333592	8	chr1_28696927_28697084_+	60.42915		28697084	28697084	28697091	7	597.333052013072	0.333333	0.7271	0.2627	0.2763	0.2627	false	false	true	CHX
chr15_65705968_65706224_-	chr15	65705968	65706224	-	5'AS	CHX_Th2_14	false	65703008	65715478	chr15_65703008_65705968_-	chr15_65706224_65715478_-	true	5.054271	6	chr15_65706091_65706224_-	40.00408	65706091		65705968	65706091	123	630.1714765291621	0.037313	0.7729	0.2119	0.1797	0.1797	false	true	false	CHX
chr1_21728566_21728719_-	chr1	21728566	21728719	-	5'AS	CHX_Th2_14	false	21724095	21729704	chr1_21724095_21728566_-	chr1_21728719_21729704_-	true	5.030204	8	chr1_21728570_21728719_-	70.270325	21728570		21728566	21728570	4	719.0	1.0	0.8932	0.2627	0.178	0.178	false	true	false	CHX
chr11_113760193_113760368_-	chr11	113760193	113760368	-	5'AS	CHX_Th2_14	false	113758706	113760513	chr11_113758706_113760193_-	chr11_113760368_113760513_-	true	7.55154	7	chr11_113760209_113760368_-	33.56831	113760209		113760193	113760209	16	629.0	0.185185	0.7729	0.2458	0.2559	0.2458	false	true	false	CHX
chr15_91009785_91009846_-	chr15	91009785	91009846	-	5'AS	CHX_Th2_14	false	91007964	91013804	chr15_91007964_91009785_-	chr15_91009846_91013804_-	true	6.152418	7	chr15_91009801_91009846_-	14.881523	91009801		91009785	91009801	16	235.999764	0.185185	0.4203	0.2458	0.2203	0.2203	false	true	false	CHX
chr18_62558687_62558776_+	chr18	62558687	62558776	+	5'AS	CHX_Th2_14	false	62556297	62560587	chr18_62556297_62558687_+	chr18_62558776_62560587_+	true	4.152766	5	chr18_62558687_62558770_+	12.077908		62558770	62558770	62558776	6	358.82334999999995	0.352941	0.5034	0.161	0.1424	0.1424	false	false	true	CHX
chr5_132899074_132899141_-	chr5	132899074	132899141	-	5'AS	CHX_Th2_14	false	132898392	132899587	chr5_132898392_132899074_-	chr5_132899141_132899587_-	true	6.133099	8	chr5_132899104_132899141_-	86.19929	132899104		132899074	132899104	30	217.34127041734402	0.121951	0.4034	0.2627	0.2169	0.2169	false	true	false	CHX
chr12_50675329_50675451_+	chr12	50675329	50675451	+	5'AS	CHX_Th2_14	false	50674629	50678679	chr12_50674629_50675329_+	chr12_50675451_50678679_+	true	5.109457	9	chr12_50675329_50675448_+	29.419954		50675448	50675448	50675451	3	737.0	0.428571	0.9271	0.2983	0.1814	0.1814	false	false	true	CHX
chr11_118373494_118373703_+	chr11	118373494	118373703	+	5'AS	CHX_Th2_14	false	118373288	118374896	chr11_118373288_118373494_+	chr11_118373703_118374896_+	true	3.149186	3	chr11_118373494_118373685_+	25.241186		118373685	118373685	118373703	18	419.37948204702195	0.206897	0.539	0.0695	0.0881	0.0695	false	false	true	CHX
chr6_109442543_109442629_+	chr6	109442543	109442629	+	5'AS	CHX_Th2_14	false	109442299	109442752	chr6_109442299_109442543_+	chr6_109442629_109442752_+	true	9.226095	4	chr6_109442543_109442625_+	27.019238		109442625	109442625	109442629	4	682.0	1.0	0.8441	0.1186	0.2983	0.1186	false	false	true	CHX
chr9_137817439_137817529_+	chr9	137817439	137817529	+	5'AS	CHX_Th2_14	false	137816062	137818060	chr9_137816062_137817439_+	chr9_137817529_137818060_+	true	4.75108	3	chr9_137817439_137817525_+	68.10695		137817525	137817525	137817529	4	477.53351699999996	1.0	0.6051	0.0695	0.1712	0.0695	false	false	true	CHX
chr17_7560724_7560872_+	chr17	7560724	7560872	+	5'AS	CHX_Th2_14	false	7560488	7560999	chr17_7560488_7560724_+	chr17_7560872_7560999_+	true	8.073051	3	chr17_7560724_7560817_+	6.54849		7560817	7560817	7560872	55	246.51518562330202	1.0	0.4356	0.0695	0.2678	0.0695	false	false	true	CHX
chr15_65481511_65481615_-	chr15	65481511	65481615	-	5'AS	CHX_Th2_14	false	65480399	65485099	chr15_65480399_65481511_-	chr15_65481615_65485099_-	true	5.028818	13	chr15_65481515_65481615_-	47.625214	65481515		65481511	65481515	4	703.0	0.333333	0.8814	0.4051	0.178	0.178	false	true	false	CHX
chr14_75745490_75745586_+	chr14	75745490	75745586	+	5'AS	CHX_Th2_14	false	75745208	75752893	chr14_75745208_75745490_+	chr14_75745586_75752893_+	true	7.122008	7	chr14_75745490_75745581_+	37.200592		75745581	75745581	75745586	5	620.0	0.375	0.7542	0.2458	0.2407	0.2407	false	false	true	CHX
chr17_45243791_45244027_+	chr17	45243791	45244027	+	5'AS	CHX_Th2_14	false	45243320	45244176	chr17_45243320_45243791_+	chr17_45244027_45244176_+	true	11.209524	7	chr17_45243791_45244025_+	66.15044		45244025	45244025	45244027	2	569.0	1.0	0.6966	0.2458	0.3441	0.2458	false	false	true	CHX
